epoch,imp_-10..-5,imp_-5..0,imp_0..5,imp_5..15,imp_<-10,imp_>15,sil_supp_db,train,val,val_keep,val_mr,val_res_sil,val_res_sp,val_snr,val_spec
12,15.053358306276037,12.554867772495045,10.441414695519667,7.380572830865143,17.959228577437223,-46.725169965199065,-45.956374503991256,-2.7314401125907897,-2.4876201997200647,0.059796271147206426,0.06613303006937106,0.0025393965318680025,0.04019076047309985,-11.737418075402578,0.1955773817996184
13,15.151760791210418,12.632124984965605,10.50143640774947,7.433253830725993,18.06914351163087,-46.18807162557329,-45.598034637623854,-2.686861370563507,-2.5177204509576163,0.05649545268776516,0.06547241673494379,0.002462775330589769,0.04152441653423011,-11.823166251182556,0.19567307022710642
14,15.216965259389674,12.68774133570054,10.550658235183128,7.470236896374904,18.14374083501321,-45.674331290381296,-45.754314963935,-2.66177073264122,-2.5373064229885736,0.055321996565908194,0.06495719131392737,0.0022685371421478826,0.04169123627555867,-11.884728650252024,0.1954074917982022
15,15.268861628593282,12.730685668833116,10.591159114470848,7.50192430041252,18.21339668167962,-45.35163192521958,-45.75619512292253,-2.630258939027786,-2.552396737039089,0.05390052660368383,0.0646085844685634,0.0023946484700066626,0.04218557267449796,-11.932260274887085,0.1953558592746655
16,15.317220266829146,12.770370553521548,10.625218272209167,7.524503274795112,18.27070700680768,-45.04911514690944,-46.242601261380784,-2.581920732498169,-2.563455586632093,0.0531560469729205,0.06419378596668442,0.002609636280434794,0.042206969927065074,-11.970503667990366,0.19511078111827374
17,15.350151838140285,12.801937790477977,10.648603906998268,7.542485040262205,18.314834179701627,-44.70656872930981,-46.41003567043934,-2.618256168603897,-2.5731669863065085,0.053068995320548616,0.06384525611065328,0.0022238086992463955,0.04187780378075937,-12.000046153863272,0.19469657680019736
18,15.37909119687182,12.834547281265259,10.676195997458239,7.562354052832367,18.34619966259709,-44.4359347139086,-46.655442794247044,-2.609440112352371,-2.580746320386728,0.052623454481363297,0.06360952245692413,0.0021383199752070445,0.041923920856788754,-12.023973306020102,0.19455060952653488
19,15.402357091294958,12.854574329712811,10.691609501838684,7.578155920046185,18.382202338289332,-44.27067571594601,-46.699156282342635,-2.599511357307434,-2.586921269694964,0.05257446986312667,0.06351846580704053,0.0019099389334845303,0.041818721181092165,-12.044000705083212,0.19435995273912945
20,15.423876463098729,12.876014961915857,10.713691848974962,7.601971976253965,18.412287164617467,-44.11865378561474,-46.65983706673871,-2.626514291524887,-2.5932175839940705,0.05215144188453754,0.06329746668537457,0.0018635412315575195,0.041865225221651294,-12.063651005427042,0.19424557064970335
21,15.441633828142857,12.891937396105599,10.730593708845285,7.616126034237923,18.43382915744075,-43.942820923669,-45.820384520809384,-2.6137389702796936,-2.5975371027986207,0.05183082438694934,0.06316566878619294,0.0019505527846206405,0.04187109189418455,-12.078690469264984,0.1940815163155397
22,15.459861587970815,12.91736858031329,10.75868440591372,7.639434840701042,18.45100266403622,-43.81225110235668,-45.54626275369677,-2.6759355161190035,-2.6025443201263747,0.05184274562634528,0.0630423566326499,0.001801699423149709,0.04170541341106097,-12.095429678757986,0.19387095297376314
23,15.476530835983601,12.938018911025104,10.778443382336544,7.657191819007243,18.46685489460274,-43.73044719014849,-45.224914095463475,-2.6720274419784547,-2.607303984463215,0.05155322103140255,0.06291762723897894,0.0017105129050018302,0.04172525787726045,-12.109487672646841,0.1937250296274821
24,15.499835734671734,12.962959738338695,10.793659641192509,7.678637132732146,18.48648741510179,-43.588665474028815,-45.19506985999976,-2.6122588164806366,-2.612111503879229,0.05103290546685457,0.06282338841507833,0.001820439503688931,0.04198486350166301,-12.126659552256266,0.19381633882100383
25,15.51481686247156,12.986925966599408,10.809682781879719,7.696594010799303,18.501672391538268,-43.46719813346863,-45.35367519163827,-2.614792518615723,-2.616533945004145,0.05075119179673493,0.06266639979245762,0.0017611312194010982,0.041997050129187606,-12.139905671278635,0.19366424499700466
26,15.528158938631098,13.005984109990736,10.826784583238455,7.708018224173729,18.514836973614162,-43.376061836878456,-45.47489241661627,-2.6733795175552366,-2.6182227954268456,0.051102458809812866,0.0625310620913903,0.0018984939055997074,0.04158418256944666,-12.151088416576385,0.19327944315349063
27,15.545968913017436,13.019904066534604,10.84027555355659,7.725742790677132,18.534105605549282,-43.219639698664345,-45.91145786274454,-2.697885823726654,-2.621705581744512,0.051199834095314145,0.062415808361644544,0.001870068195055789,0.041414652640620865,-12.165030817190805,0.19311772038539252
28,15.561472563033409,13.02913101981668,10.848169170893156,7.7301382756014485,18.55214998015651,-43.07422714006333,-46.13619468333078,-2.6545959117412568,-2.6251190503438315,0.050700928239772715,0.06231792364269495,0.001924536243696669,0.04163243047272166,-12.175736844539642,0.1931841135956347
29,15.575322303366153,13.042692464940687,10.855586592967693,7.744496664869676,18.560666605278296,-42.97535263924372,-45.96722971402695,-2.7119378859996797,-2.6278888483842215,0.05099834276673695,0.06221144863714775,0.0017561872967917225,0.04133476037532091,-12.185113648573557,0.192872641608119
30,15.589433375825273,13.05589363154243,10.864054230543283,7.75881861327985,18.571999920739067,-42.902563197272165,-45.62143253800522,-2.66963782787323,-2.629866706828276,0.05078105302527547,0.06206888294157883,0.0019674503103222682,0.04132628413693359,-12.195317387580872,0.19278745353221893
31,15.60442199098303,13.068466186523438,10.873668826543367,7.773327455608123,18.589588739253855,-42.84352710133507,-45.4288336000906,-2.6814484807252885,-2.632211074233055,0.05047448786596457,0.06207347513797382,0.002136671406219648,0.04150201648008078,-12.206745008627573,0.19285862147808075
32,15.61863364057338,13.080821542178883,10.88713302062108,7.785301694082557,18.602424612751715,-42.66478055999393,-45.214654246695716,-2.759199320554733,-2.635183038810889,0.05022207096529504,0.06203744102579852,0.0021360493330651784,0.041613745891178645,-12.21719221274058,0.19290373738234243
33,15.629257288384945,13.089251728618846,10.899203217946566,7.7947341280246,18.612117109475314,-42.562955458958946,-44.87389293904145,-2.707555451631546,-2.637527719140053,0.04972071332546572,0.06200394158562025,0.0022065139209909526,0.04191871903215846,-12.224873999754587,0.19302249606698751
34,15.642171311885752,13.108074622995714,10.91039869418511,7.807546200008567,18.620066029054147,-42.57205489703587,-45.01249952250224,-2.652311891555786,-2.640166714787483,0.049798561803375684,0.06190121445494393,0.002145191285327049,0.04173924537220349,-12.234190185864767,0.19279514625668526
35,15.649653815208598,13.116026205175062,10.919132040097164,7.821869224583337,18.622983468903435,-42.5289070833297,-45.10687426345572,-2.701377034664154,-2.642331120868524,0.049830413345868386,0.06183524204728504,0.0020334836566178183,0.04164926385662208,-12.240894118944803,0.19274597987532616
36,15.655470908956325,13.12138020291048,10.924496201368479,7.835011845334955,18.631420916981167,-42.521825574693224,-45.01575555454614,-2.6660960807800294,-2.6447235494852066,0.04973594875385364,0.06179778487421572,0.0019198698752802557,0.04168253062137713,-12.247499903043112,0.19272862312694392
37,15.664801379467578,13.135882181279799,10.934830179581276,7.8440537102725525,18.646796434013932,-42.46707624480838,-45.093254502311375,-2.6859656558036806,-2.6469052160779634,0.0497623661843439,0.06176546619584163,0.0019197601776378785,0.041633308050222695,-12.256876468658447,0.19264265553404888
38,15.67641920739032,13.14557311114143,10.94772706581996,7.861915627750782,18.657624778924166,-42.4085624899183,-44.929223638471534,-2.694172159910202,-2.649951934814453,0.05001187495266398,0.061694892744223274,0.0017807248565541538,0.04134263365995139,-12.26721558968226,0.19241260535394153
39,15.686110618266653,13.152407421785242,10.952705080692585,7.87048377028299,18.65938601228926,-42.395354622886295,-44.92606716428938,-2.676787719011307,-2.6526696905493736,0.04970018402673304,0.06160115194506943,0.0016375130566501639,0.04143867913323144,-12.271709740161896,0.19241602594653764
40,15.69364584760463,13.156243899289299,10.956489003621614,7.877688508514964,18.669918444421555,-42.393660602115446,-45.00377111729472,-2.6947167568206787,-2.6540833736459413,0.04969238854634265,0.06151569106926521,0.0016477677235826604,0.04131710909617444,-12.277039249738058,0.1922446032986045
41,15.7028679949172,13.165303819319782,10.967790704507093,7.883753920913836,18.674539764722187,-42.34438075338091,-45.23995264703867,-2.7085303230285644,-2.6560178250074387,0.049548771465197206,0.061472593108192086,0.0016050235753937159,0.041378360940143466,-12.282931983470917,0.1922609352817138
42,15.711795395993171,13.167988552766687,10.976164386822628,7.890906250804936,18.686984296198244,-42.28854291779654,-45.379230404805426,-2.7291387042999267,-2.6564181769887605,0.04989182374750575,0.06143718818202615,0.0016989320435717066,0.04110849132606139,-12.289933303991953,0.19202157513548931
43,15.718380309165791,13.171302388696109,10.98529534156506,7.895346295942954,18.688322566173696,-42.24285260836283,-45.53713399638055,-2.714285445213318,-2.6575915267070136,0.04956658281541119,0.06142416790438195,0.0017048672487665801,0.04136788522979865,-12.293498933315277,0.19221486461659273
44,15.726616925381599,13.183397587607889,10.99106749204489,7.906658719439025,18.69217140144772,-42.1868880930401,-45.665441206872195,-2.731712478160858,-2.659396529197693,0.04965148804088434,0.061271432476739086,0.001684958110805231,0.04109453794080764,-12.29962303241094,0.19195091941704354
45,15.733796672618135,13.197721845963422,10.997129632876469,7.917799297822725,18.69676219533991,-42.13711072149731,-45.61507033314815,-2.7006316217184065,-2.661810944477717,0.04952247343802204,0.06127450925608476,0.001578098826759818,0.041218165618677936,-12.30627312262853,0.1920371207719048
46,15.742571617694612,13.20716246436624,11.004602936597971,7.92506442376233,18.704984682577628,-42.106169235138665,-45.58433414984048,-2.7174192509651185,-2.663738747437795,0.049489752505905926,0.061228489270433784,0.0015371311784141046,0.041171760531142354,-12.312604983647665,0.1919667407249411
47,15.748051760044504,13.21287044356851,11.011105188956627,7.933327355516067,18.711597438211793,-42.03342482021877,-45.43638096204557,-2.705272737503052,-2.6656037916739783,0.04924227840577563,0.06125559572440883,0.0014960356919075934,0.04134549068597456,-12.317728618780771,0.19206636911258101
48,15.756361621491452,13.222712516784668,11.017919393686148,7.942832154965182,18.71869002448188,-42.001924003873555,-45.50740598761785,-2.7344585690498353,-2.6673109581073127,0.049044358117195465,0.0612164173896114,0.001516023108668681,0.04147532411540548,-12.324172953764597,0.1921157045289874
49,15.763448857246562,13.228779175702263,11.025535436776968,7.944319668166134,18.7240806111583,-42.02166095234099,-45.48029363288617,-2.699961608886719,-2.667649529874325,0.04880747563826541,0.061186866213878,0.0016625534293339683,0.04156457163238277,-12.328222632408142,0.19210230093449354
50,15.770441608226045,13.231534789590274,11.029647442010733,7.949454198189832,18.729387844050372,-42.0024980931055,-45.511642827922515,-2.7374672586917876,-2.6695921445886293,0.04898470415112873,0.06114796114464601,0.0015052246805306406,0.04138777242042124,-12.332790295282999,0.19200055611630282
51,15.77672280149257,13.237287339042215,11.03418018267705,7.957922799871602,18.732174970485545,-41.98446290833609,-45.43244379311665,-2.722538635015488,-2.6716127345959344,0.048959838886124395,0.06110866592886547,0.0013860932197052496,0.04136746217651913,-12.337147692839304,0.19195040222257376
52,15.786415181261427,13.242787571514354,11.042486044076773,7.9637793488458755,18.74378721802323,-41.94415584064665,-45.5654775401668,-2.7478002073764802,-2.674039162695408,0.04926699229205648,0.06100019835866988,0.0012704678702064598,0.04101503388180087,-12.344154079755148,0.1916695600375533
53,15.791815590351186,13.250502432093901,11.046557884949904,7.968470009095078,18.745097734310008,-41.90258283842178,-45.62292376086073,-2.7599885137081146,-2.6753193512558937,0.04889625291495273,0.06101878251259526,0.0013077073893678441,0.04124774062074721,-12.347449918588003,0.19178841666628918
54,15.79547947518369,13.255582346635705,11.051157492857714,7.9740420612720175,18.743455507137156,-41.89931337038676,-45.409944021924375,-2.693879393339157,-2.6768762543797493,0.04854751766348878,0.0610321923935165,0.0012526520316586225,0.0415010096039623,-12.349510868390402,0.19197541242465377
55,15.799331842584813,13.263780117034912,11.052370805006762,7.980644488553389,18.751649494524354,-41.86022723288763,-45.42003997161047,-2.709965333223343,-2.6773279507954917,0.04832020110916346,0.0610027223204573,0.0014224310569611969,0.04162412070824454,-12.354675650596619,0.1920258168441554
56,15.805471826106944,13.265894342871274,11.054148802390465,7.983460750054876,18.755460880420827,-41.8184452624548,-45.77303083983274,-2.7470494854450225,-2.677667168279489,0.048447304288856685,0.06090049259364605,0.0014845863681382336,0.041434313519857824,-12.357823173205057,0.19182054325938225
57,15.805916897794033,13.268032452639412,11.059685230255127,7.988288555670222,18.761747276341474,-41.78025948433649,-45.58879508178988,-2.750685182571411,-2.6784376750389733,0.04845582402776927,0.06091543442259232,0.0014952785108401183,0.0413856835803017,-12.361044843991598,0.19178772314141193
58,15.811314953134415,13.275594430811266,11.066109088750986,7.992403030395508,18.76419511547795,-41.73271782057626,-45.34489022641636,-2.7534794926643373,-2.6811085864901543,0.048308761596369244,0.06081355751181642,0.0013503763659343804,0.041381635858366884,-12.364945650100708,0.19173215267558893
